GRID DEGREE,GRID SIZE,NUM TYPES,INITIALIZATION,UTILITY,STEPS,evenness,# colorful edges,Is max (evenness),Is max (# colorful edges)
CIRCLE_WORLD,400,4,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,89.56666666666666,0.6861013668927353,1.0,0,1
CIRCLE_WORLD,400,5,random_init,BinaryDiversityUtility,6.333333333333333,0.831728519846589,0.8633333333333334,1,0
CIRCLE_WORLD,400,5,random_init,TypeCountingDiversityUtility,33.06666666666667,0.7989872063836191,0.9967916666666667,0,0
CIRCLE_WORLD,400,5,random_init,DifferenceCountDiversityUtility,33.03333333333333,0.8000240845800187,0.9979166666666667,0,0
CIRCLE_WORLD,400,5,random_init,AvgDiffTypeCountingDiversityUtility,34.06666666666667,0.7997359488396714,1.0,0,1
CIRCLE_WORLD,400,5,equitable_init,BinaryDiversityUtility,5.866666666666666,0.8307255521988061,0.8637083333333334,1,0
CIRCLE_WORLD,400,5,equitable_init,TypeCountingDiversityUtility,32.46666666666667,0.8022149564960991,0.9964583333333331,0,0
CIRCLE_WORLD,400,5,equitable_init,DifferenceCountDiversityUtility,32.3,0.8013707392487526,0.9971666666666668,0,0
CIRCLE_WORLD,400,5,equitable_init,AvgDiffTypeCountingDiversityUtility,33.63333333333333,0.8014199878321192,1.0,0,1
CIRCLE_WORLD,400,5,schelling_random_init,BinaryDiversityUtility,49.233333333333334,0.721240875657635,0.8046666666666668,1,0
CIRCLE_WORLD,400,5,schelling_random_init,TypeCountingDiversityUtility,87.36666666666666,0.7020631194135386,0.9945833333333333,0,0
CIRCLE_WORLD,400,5,schelling_random_init,DifferenceCountDiversityUtility,87.66666666666667,0.7010674639324693,0.9975833333333334,0,0
CIRCLE_WORLD,400,5,schelling_random_init,AvgDiffTypeCountingDiversityUtility,89.13333333333334,0.702843236564415,1.0,0,1
CIRCLE_WORLD,400,5,schelling_equitable_init,BinaryDiversityUtility,49.4,0.7186847943167015,0.8064583333333333,1,0
CIRCLE_WORLD,400,5,schelling_equitable_init,TypeCountingDiversityUtility,87.3,0.7033942410254944,0.9954999999999999,0,0
CIRCLE_WORLD,400,5,schelling_equitable_init,DifferenceCountDiversityUtility,87.43333333333334,0.7052817042738473,0.9977083333333334,0,0
CIRCLE_WORLD,400,5,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,88.53333333333333,0.7063858505939858,1.0,0,1
CIRCLE_WORLD,400,6,random_init,BinaryDiversityUtility,4.633333333333334,0.8573988843843812,0.8795833333333333,1,0
CIRCLE_WORLD,400,6,random_init,TypeCountingDiversityUtility,28.166666666666668,0.8323012880862632,0.9970416666666666,0,0
CIRCLE_WORLD,400,6,random_init,DifferenceCountDiversityUtility,28.066666666666666,0.8307507950497669,0.9977083333333333,0,0
CIRCLE_WORLD,400,6,random_init,AvgDiffTypeCountingDiversityUtility,29.233333333333334,0.830706263675328,1.0,0,1
CIRCLE_WORLD,400,6,equitable_init,BinaryDiversityUtility,4.3,0.8590067740418424,0.87175,1,0
CIRCLE_WORLD,400,6,equitable_init,TypeCountingDiversityUtility,29.4,0.8339088867798299,0.9970416666666665,0,0
CIRCLE_WORLD,400,6,equitable_init,DifferenceCountDiversityUtility,29.266666666666666,0.831853376770559,0.9978333333333331,0,0
CIRCLE_WORLD,400,6,equitable_init,AvgDiffTypeCountingDiversityUtility,30.3,0.8320887322278047,1.0,0,1
CIRCLE_WORLD,400,6,schelling_random_init,BinaryDiversityUtility,47.2,0.7368397893802268,0.7943333333333332,1,0
CIRCLE_WORLD,400,6,schelling_random_init,TypeCountingDiversityUtility,87.53333333333333,0.7166901140753311,0.995875,0,0
CIRCLE_WORLD,400,6,schelling_random_init,DifferenceCountDiversityUtility,87.76666666666667,0.7175342626581415,0.9982083333333331,0,0
CIRCLE_WORLD,400,6,schelling_random_init,AvgDiffTypeCountingDiversityUtility,88.7,0.7187033799789132,1.0,0,1
CIRCLE_WORLD,400,6,schelling_equitable_init,BinaryDiversityUtility,48.06666666666667,0.7301140728083129,0.7978749999999999,1,0
CIRCLE_WORLD,400,6,schelling_equitable_init,TypeCountingDiversityUtility,87.26666666666667,0.7102667116991521,0.9935833333333334,0,0
CIRCLE_WORLD,400,6,schelling_equitable_init,DifferenceCountDiversityUtility,87.73333333333333,0.711634674527965,0.9984583333333333,0,0
CIRCLE_WORLD,400,6,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,88.56666666666666,0.7128066269590926,1.0,0,1
CIRCLE_WORLD,400,7,random_init,BinaryDiversityUtility,3.3666666666666667,0.8753186470869719,0.8923333333333333,1,0
CIRCLE_WORLD,400,7,random_init,TypeCountingDiversityUtility,24.433333333333334,0.8576143577745065,0.9973333333333333,0,0
CIRCLE_WORLD,400,7,random_init,DifferenceCountDiversityUtility,24.266666666666666,0.8551658964601957,0.9979583333333334,0,0
CIRCLE_WORLD,400,7,random_init,AvgDiffTypeCountingDiversityUtility,25.3,0.8554717144138496,1.0,0,1
CIRCLE_WORLD,400,7,equitable_init,BinaryDiversityUtility,3.3,0.8696985465154012,0.8953749999999999,1,0
CIRCLE_WORLD,400,7,equitable_init,TypeCountingDiversityUtility,23.8,0.8534478941224989,0.9975416666666665,0,0
CIRCLE_WORLD,400,7,equitable_init,DifferenceCountDiversityUtility,23.666666666666668,0.8525430520067184,0.9982083333333333,0,0
